Id,anomaly_score
0,0.4656238361266294
1,0.08543761638733705
2,0.6118435754189944
3,0.5550837988826814
4,0.9290130353817503
5,0.08037243947858472
6,0.22204841713221599
7,0.6198137802607075
8,0.8432029795158286
9,0.7318435754189944
10,0.52536312849162
11,0.18048417132216013
12,0.5789199255121042
13,0.7692364990689012
14,0.7456983240223463
15,0.517094972067039
16,0.31061452513966475
17,0.3938175046554934
18,0.810800744878957
19,0.4791806331471135
20,0.8434264432029794
21,0.9930726256983239
22,0.6842458100558658
23,0.23918063314711357
24,0.5635754189944133
25,0.7153072625698323
26,0.9491247672253258
27,0.6999627560521414
28,0.6866294227188081
29,0.7678957169459961
30,0.5210428305400372
31,0.3424208566108007
32,0.4916201117318435
33,0.6452886405959031
34,0.2814897579143389
35,0.8805214152700185
36,0.830093109869646
37,0.939068901303538
38,0.31977653631284914
39,0.7104655493482308
40,0.9226815642458099
41,0.5246927374301675
42,0.32126629422718805
43,0.8584729981378025
44,0.05042830540037243
45,0.7203724394785846
46,0.3658845437616387
47,0.15553072625698322
48,0.4089385474860335
49,0.3028677839851024
50,0.7765363128491619
51,0.23344506517690872
52,0.9787709497206702
53,0.31433891992551205
54,0.9310986964618249
55,0.6132588454376163
56,0.3366108007448789
57,0.57780260707635
58,0.4837243947858472
59,0.3202979515828677
60,0.7189571694599627
61,0.48715083798882675
62,0.3949348230912476
63,0.5558286778398509
64,0.8143016759776536
65,0.4493109869646182
66,0.5230540037243947
67,0.3506890130353817
68,0.2751582867783985
69,0.2640595903165735
70,0.5506890130353816
71,0.07836126629422718
72,0.5042830540037243
73,0.7775046554934822
74,0.9125512104283052
75,0.2915456238361266
76,0.3071135940409683
77,0.11054003724394784
78,0.7938175046554934
79,0.6099068901303537
80,0.6050651769087523
81,0.6765735567970204
82,0.5610428305400371
83,0.911582867783985
84,0.4674115456238361
85,0.30972067039106144
86,0.8545996275605213
87,0.5672253258845437
88,0.8411918063314711
89,0.15910614525139663
90,0.34093109869646177
91,0.19798882681564242
92,0.6171322160148975
93,0.988901303538175
94,0.40923649906890125
95,0.6029050279329609
96,0.5445065176908752
97,0.3021973929236499
98,0.17214152700186217
99,0.7595530726256983
100,0.6000744878957168
101,0.9554562383612661
102,0.48931098696461817
103,0.6373929236499069
104,0.13854748603351955
105,0.0014897579143389197
106,0.5366852886405958
107,0.09683426443202978
108,0.5509869646182495
109,0.697728119180633
110,0.9950093109869644
111,0.19731843575418992
112,0.2105772811918063
113,0.24044692737430165
114,0.9194785847299812
115,0.5890502793296089
116,0.9407076350093109
117,0.4254748603351955
118,0.3299068901303538
119,0.3033147113594041
120,0.9494227188081935
121,0.1745996275605214
122,0.2844692737430167
123,0.7461452513966479
124,0.526852886405959
125,0.7814525139664803
126,0.5213407821229049
127,0.2779888268156424
128,0.4148230912476722
129,0.30689013035381746
130,0.48581005586592174
131,0.8206331471135939
132,0.8650279329608938
133,0.653705772811918
134,0.6753072625698323
135,0.17370577281191804
136,0.5237243947858472
137,0.2487895716945996
138,0.4078212290502793
139,0.6405959031657354
140,0.9553817504655492
141,0.6121415270018621
142,0.9730353817504654
143,0.8413407821229049
144,0.8921415270018621
145,0.6041713221601489
146,0.8714338919925511
147,0.9211173184357541
148,0.8922160148975791
149,0.7868901303538174
150,0.5475605214152699
151,0.8808193668528863
152,0.5510614525139664
153,0.5322160148975791
154,0.9258845437616386
155,0.37862197392923647
156,0.7862197392923649
157,0.6720297951582866
158,0.43828677839851016
159,0.9247672253258844
160,0.5736312849162011
161,0.0874487895716946
162,0.5688640595903165
163,0.1697579143389199
164,0.8396275605214152
165,0.2738919925512104
166,0.7997765363128491
167,0.8890130353817504
168,0.724022346368715
169,0.6318808193668528
170,0.8123649906890129
171,0.2722532588454376
172,0.12364990689013033
173,0.032625698324022345
174,0.6406703910614524
175,0.41102420856610794
176,0.7518808193668528
177,0.31016759776536307
178,0.40700186219739287
179,0.6602607076350092
180,0.22130353817504653
181,0.16968342644320294
182,0.9347486033519552
183,0.3260335195530726
184,0.1112849162011173
185,0.533631284916201
186,0.8304655493482308
187,0.8767970204841712
188,0.7045810055865921
189,0.9676722532588453
190,0.6344878957169459
191,0.28014897579143383
192,0.4945251396648044
193,0.5246182495344506
194,0.825996275605214
195,0.4981750465549348
196,0.6118435754189944
197,0.7516573556797019
198,0.7026443202979515
199,0.459217877094972
200,0.8527374301675976
201,0.9951582867783983
202,0.8378398510242084
203,0.16491620111731842
204,0.995679702048417
205,0.757169459962756
206,0.9939664804469273
207,0.40595903165735564
208,0.6078212290502792
209,0.9357914338919924
210,0.05020484171322159
211,0.5356424581005585
212,0.9016014897579142
213,0.1906145251396648
214,0.8851396648044692
215,0.9809310986964617
216,0.740633147113594
217,0.3025698324022346
218,0.8264432029795157
219,0.12059590316573555
220,0.30443202979515827
221,0.3895716945996275
222,0.4887895716945996
223,0.7939664804469273
224,0.9223091247672252
225,0.32193668528864056
226,0.8530353817504654
227,0.40312849162011166
228,0.7468156424581005
229,0.8573556797020483
230,0.6929608938547485
231,0.23411545623836125
232,0.43716945996275597
233,0.9277467411545622
234,0.24014897579143385
235,0.546070763500931
236,0.92536312849162
237,0.34204841713221595
238,0.42011173184357536
239,0.9255121042830539
240,0.15642458100558657
241,0.8588454376163872
242,0.597020484171322
243,0.8944506517690874
244,0.5718435754189943
245,0.3646182495344506
246,0.45549348230912473
247,0.7171694599627559
248,0.660558659217877
249,0.7922532588454375
250,0.7018994413407821
251,0.6339664804469273
252,0.3413035381750465
253,0.17199255121042828
254,0.4582495344506517
255,0.6484171322160148
256,0.6644320297951583
257,0.3076350093109869
258,0.3345251396648044
259,0.8779888268156424
260,0.4864059590316573
261,0.21162011173184356
262,0.5832402234636871
263,0.5757169459962755
264,0.4436499068901303
265,0.2623091247672253
266,0.33988826815642453
267,0.7030912476722532
268,0.003798882681564245
269,0.8278584729981376
270,0.99292364990689
271,0.6266666666666666
272,0.9132216014897578
273,0.828826815642458
274,0.8577281191806331
275,0.8242085661080073
276,0.557243947858473
277,0.19702048417132215
278,0.36648044692737425
279,0.9176908752327746
280,0.2750093109869646
281,0.4540782122905027
282,0.5321415270018621
283,0.7095716945996274
284,0.8829795158286777
