Id,anomaly_score
0,0.00606492927484018
1,0.025646953866731718
2,0.006264766091345735
3,0.02674986402463642
4,0.030581607331709885
5,0.03339459610841426
6,0.005150858451996789
7,0.009424643191638766
8,0.00405898715148171
9,0.004154108030025153
10,0.004909133005898433
11,0.004542295224095875
12,0.005392223087556979
13,0.006650302475172277
14,0.0080687698508475
15,0.00445335329370805
16,0.12012178525584226
17,0.004733126056395857
18,0.05778412137457093
19,0.0068205344583882836
20,0.008391181741661596
21,0.013955873702526787
22,0.023733079505272838
23,0.004687737232667807
24,0.0039867773827469135
25,0.03919089142943332
26,0.012363374177963472
27,0.020820144344905374
28,0.005878568678588359
29,0.004363667875175652
30,0.011776622508310743
31,0.02366201420914771
32,0.006585511557778709
33,0.067039523231733
34,0.004047677594231382
35,0.045359975984113156
36,0.00443743040560743
37,0.037074265379168705
38,0.0041311331396800014
39,0.010108454761708975
40,0.02517896030221765
41,0.005067080548381731
42,0.005127180510395452
43,0.003015222183524182
44,0.010508134497137833
45,0.04729222266726379
46,0.00506492330522573
47,0.004401975242586793
48,0.0033102894641267953
49,0.041161258672707875
50,0.006427571987294894
51,0.005219678055901488
52,0.0746899078272303
53,0.004305030285254663
54,0.00598713846426055
55,0.016458836489772314
56,0.005882944775941117
57,0.004912264073289505
58,0.02147694848616581
59,0.0518986065299958
60,0.005041508824727743
61,0.003824619924574663
62,0.06265321842803699
63,0.009421534982641963
64,0.005927957069702209
65,0.00531530979878823
66,0.024002379339782158
67,0.005734732934706191
68,0.015658087585767092
69,0.030049635497259596
70,0.08336888202760843
71,0.01151519571326386
72,0.00406402297934577
73,0.024877897305620303
74,0.005649512277059082
75,0.004233872837896156
76,0.00539949307704817
77,0.007542107188627075
78,0.013751014830331114
79,0.1671726779170943
80,0.01774861140334287
81,0.006495101032422687
82,0.016372010924622572
83,0.007419759620178844
84,0.027271079956479323
85,0.008234756071654711
86,0.017868422752303895
87,0.014267190327972048
88,0.008352499545918421
89,0.0045577373434107634
90,0.012393876424336078
91,0.004733589961057885
