Id,anomaly_score
0,0.009515184365255676
1,0.01198923446952304
2,0.10333029343850773
3,0.5542549808365221
4,0.009927028336965488
5,0.009927028336965488
6,0.029322612477855406
7,0.8618247733416167
8,0.617934917262265
9,0.011656226765353842
10,0.015654304800613368
11,0.049532391245266864
12,0.030224134678966907
13,0.035268044733207396
14,0.009927028336965488
15,0.03059253326415547
16,0.9848597050662755
17,0.009927028336965488
18,0.009515184365255676
19,0.798932636325604
20,0.01198923446952304
21,0.12267178263853466
22,0.010511988526289658
23,0.010032180678174846
24,0.10524036973414237
25,0.009927028336965488
26,0.033969109044181864
27,0.009927028336965488
28,0.009927028336965488
29,0.009927028336965488
30,0.017181364639997157
31,0.009927028336965488
32,0.09919037929339672
33,0.01047613926823319
34,0.01477440182961089
35,0.11199603227631182
36,0.162582977243319
37,0.2543473684667168
38,0.02373884141121323
39,0.01198923446952304
40,0.24003232974039318
41,0.3998077782994862
42,0.01627305517411476
43,0.01656924158444623
44,0.9995840280734378
45,0.04384011158949848
46,0.13429635398005124
47,0.11670099482387875
48,0.009927028336965488
49,0.10822373826255553
50,0.010350451586109692
51,0.01198923446952304
52,0.3423791146324414
53,0.01037145106383277
54,0.04079332078915506
55,0.029823407059011348
56,0.8103291765743771
57,0.011016897803029089
58,0.09889362299524634
59,0.4479965046574934
60,0.18275289211139673
61,0.17484478651163582
62,0.013284771531594734
63,0.014670826481542613
64,0.13999699111677633
65,0.01198923446952304
66,0.010389015670968577
67,0.010788801175573955
68,0.31240300432798135
69,0.01198923446952304
70,0.10993682718011981
71,0.011016897803029089
72,0.009927028336965488
73,0.9009359537928769
74,0.6959421083095917
75,0.23332006364858848
76,0.01198923446952304
77,0.01198923446952304
78,0.04176081966045269
79,0.022446319525441186
80,0.009927028336965488
81,0.01198923446952304
82,0.009927028336965488
83,0.009927028336965488
84,0.009927028336965488
85,0.011016897803029089
86,0.8689080923114525
87,0.010032180678174846
88,0.010032180678174846
89,0.010788801175573955
90,0.03641231768853887
91,0.014582929782701065
92,0.014670826481542613
93,0.01198923446952304
94,0.01198923446952304
95,0.017410720675955525
96,0.01198923446952304
97,0.01051653022241772
98,0.055262877490116824
99,0.009927028336965488
100,0.01359146316209519
101,0.009927028336965488
102,0.009927028336965488
103,0.5344105343116887
104,0.8897287157158886
105,0.01198923446952304
106,0.10794078667059981
107,0.009927028336965488
108,0.7828783403958519
109,0.01406486834350587
110,0.0399591657255789
111,0.010788801175573955
112,0.04708845777693717
113,0.009927028336965488
114,0.009927028336965488
115,0.01198923446952304
116,0.04373645557152113
117,0.01198923446952304
118,0.009927028336965488
119,0.798658565233576
120,0.009927028336965488
121,0.6621582120471985
122,0.01198923446952304
123,0.050018138712143
124,0.015736099519938814
125,0.047972639583874876
126,0.11408509417291801
127,0.009927028336965488
128,0.0182716909209523
129,0.01198923446952304
130,0.009927028336965488
131,0.02241718034048402
132,0.3500296076161779
133,0.11872128039421583
134,0.009927028336965488
135,0.11062459716856834
136,0.009927028336965488
137,0.022446319525441186
138,0.009927028336965488
139,0.016662097182522644
140,0.010032180678174846
141,0.01198923446952304
142,0.17734787428987336
143,0.01359146316209519
144,0.2891516863101752
145,0.009515184365255676
146,0.010032180678174846
147,0.05114228707852804
148,0.1089985669088904
149,0.6638080071236651
150,0.3840556100724912
151,0.022661197050901898
152,0.009927028336965488
153,0.017863131881759624
154,0.2730580973608301
155,0.009927028336965488
156,0.2580627966061224
157,0.9992781538806735
158,0.010605053831319277
159,0.009927028336965488
160,0.012234326903089204
161,0.01198923446952304
162,0.03025776325827852
163,0.03157721841712906
164,0.009927028336965488
165,0.011289631527844162
166,0.7037562295261544
167,0.009927028336965488
168,0.3019486034948262
169,0.010032180678174846
170,0.014120630709016202
171,0.012199075015132819
172,0.030577307322192136
173,0.010506924273909587
174,0.010172120770531656
175,0.009927028336965488
176,0.10572553212997642
177,0.09687525109008574
178,0.23764954704225738
179,0.010350451586109692
180,0.03260762496088059
181,0.01621938981987056
182,0.04870842841697054
183,0.015890351500186473
184,0.009927028336965488
185,0.10853729217943416
186,0.014220074916706116
187,0.040137242151555313
188,0.009927028336965488
189,0.01198923446952304
190,0.011016897803029089
191,0.009927028336965488
192,0.010136868882575267
193,0.2711651003010779
194,0.009927028336965488
195,0.9840689069308176
196,0.01198923446952304
197,0.009927028336965488
198,0.9744341984559909
199,0.009515184365255676
200,0.011373761364898125
201,0.04951441306252469
202,0.11889963088464288
203,0.01198923446952304
204,0.012094386810732397
205,0.01627305517411476
206,0.05368886046391394
207,0.016737349409419504
208,0.32972339754403823
