Id,anomaly_score
0,0.44266425723657143
1,0.43579951662265054
2,0.5185393551660766
3,0.5051489166665528
4,0.4699907058950685
5,0.4112514040543487
6,0.4406931260746474
7,0.4879035938621013
8,0.5445443995341179
9,0.44038536609738627
10,0.4261346106197341
11,0.4899608172664251
12,0.45717776699180207
13,0.4444488452846084
14,0.4459327001425544
15,0.4670808099486159
16,0.5901783876191479
17,0.4222861293173825
18,0.4450140993951419
19,0.46815765029376744
20,0.43610741115927787
21,0.5367415585255553
22,0.4814679471006048
23,0.4154447229443153
24,0.459944520901039
25,0.4492543817665541
26,0.438466535692049
27,0.43610738575002655
28,0.43077355607411094
29,0.4192940004061792
30,0.4505968864128725
31,0.4118592350560549
32,0.4254408121679532
33,0.4216644618191539
34,0.4227001947331722
35,0.4733236790430462
36,0.4422221408789933
37,0.521240613578087
38,0.4613184214199816
39,0.44426072082185947
40,0.4036931984890141
41,0.46307990295217094
42,0.4589391410371527
43,0.43334387039973543
44,0.4891481717868324
45,0.48530826668352806
46,0.5039656478930452
47,0.48329046478386706
48,0.4209103816071418
49,0.49473411701019476
50,0.42717313232683507
51,0.43570808479591255
52,0.6449387844612122
53,0.4292958275224159
54,0.46163749662746356
55,0.4548167338010828
56,0.5281460746789717
57,0.4508860499731602
58,0.43529808201489173
59,0.4958834570806578
60,0.5266104971599023
61,0.4569623288367969
62,0.4599639809437284
63,0.4430587385734099
64,0.5193255750630872
65,0.44941975667448436
66,0.4178076053396427
67,0.4248236165561217
68,0.5511463244993039
69,0.4358569408994394
70,0.5020713385509014
71,0.41753681566660916
72,0.4149043411796791
73,0.49973890773710794
74,0.6393137191021352
75,0.5060076064082494
76,0.4526247873013268
77,0.4289448484610854
78,0.4350879361762903
79,0.4372728713226547
80,0.44162759117307915
81,0.4424312177135489
82,0.4351095568265103
83,0.43155388590880017
84,0.4378537325747388
85,0.4220497616047151
86,0.5051447904982218
87,0.4328731989693833
88,0.4360845704394191
89,0.43292123773872754
90,0.4935987983660827
91,0.42451257724588964
92,0.450105219416026
93,0.45526318322383824
94,0.4401409103137939
95,0.4496794256364079
96,0.43466540773468043
97,0.4360282193051061
98,0.6250742388935542
99,0.4239281162127173
100,0.4536983297080489
101,0.40933482950072164
102,0.4139864597829447
103,0.47336227188238517
104,0.6256767524804848
105,0.44125004589422157
106,0.43220450063303256
107,0.421275618260386
108,0.4593013478085054
109,0.4268016694808004
110,0.47200704229150364
111,0.42933866963892114
112,0.4874350291711671
113,0.41936003372889447
114,0.4119590106544049
115,0.45902296123992803
116,0.49169396578464675
117,0.42886349690741904
118,0.4182858780954938
119,0.4903828178263834
120,0.4101227932012695
121,0.5212707991661873
122,0.4311966675250588
123,0.46410427618065087
124,0.5865717524335299
125,0.5107812975647024
126,0.44662392659279715
127,0.41351620922507076
128,0.4432523397790393
129,0.44543672440976895
130,0.4082893217147099
131,0.4521037037965614
132,0.45704753675127363
133,0.4326015521413948
134,0.4047560691061844
135,0.5401052174466546
136,0.43002713828761086
137,0.44067152209216665
138,0.4082512168500345
139,0.5217717248976841
140,0.41506117234891865
141,0.438764507451827
142,0.5089103942528638
143,0.44421627232782235
144,0.49980261632482914
145,0.42261823220068484
146,0.42685330288474793
147,0.5161278422936518
148,0.5159328807045577
149,0.5787720484984391
150,0.48617070974635734
151,0.46924383445985707
152,0.40852315323294575
153,0.4389218926182401
154,0.49008241692417553
155,0.4204799776497856
156,0.5187869327004178
157,0.5528022307391325
158,0.4401892472172604
159,0.44329631617833765
160,0.4740899890105399
161,0.46151683651212805
162,0.47793632047000534
163,0.459971424268095
164,0.41379588530120043
165,0.4276716334386646
166,0.5545243161382268
167,0.40668363892146053
168,0.48320218997608066
169,0.42216330005404956
170,0.4570649959815968
171,0.4323749438839116
172,0.4361216198700297
173,0.43371381738617887
174,0.4236578928288327
175,0.42100994261258656
176,0.43103746244201174
177,0.5047249767454188
178,0.45748089500487665
179,0.43415769532589593
180,0.45270798957540553
181,0.4455082558856193
182,0.44433114293445436
183,0.4653822637633096
184,0.4172625092157241
185,0.43482564081922453
186,0.4390148913519406
187,0.4593113867397885
188,0.4176988971685908
189,0.4865435344065423
190,0.44627501367821776
191,0.40988034701081516
192,0.41696322482279735
193,0.48560286246511963
194,0.41950192729579727
195,0.5326739080732716
196,0.548743562361697
197,0.4127719952873075
198,0.5065540839808457
199,0.4192694113477837
200,0.5264893865962956
201,0.46920301428096817
202,0.4465496927782144
203,0.4984392509061014
204,0.4509271105383456
205,0.4538647712008365
206,0.4744032106144012
207,0.4339380844171412
208,0.719221939524015
209,0.4592884796703839
210,0.42162331907891193
211,0.4196620236117258
212,0.57560579506168
213,0.43488767225589936
214,0.46088051829556476
215,0.42487769370092787
216,0.4234301818820969
217,0.4324438863630305
218,0.4983226554973975
219,0.4206160910073184
220,0.4414043725287956
221,0.41988350096197835
222,0.6046696824234399
223,0.48119152526533415
224,0.504979675658025
225,0.4479375415237841
226,0.43672952552860905
227,0.47191231852476745
228,0.5896266041377345
229,0.4346968901923896
230,0.42450145044535115
231,0.43677611921225706
232,0.42735123884696785
233,0.5430828945135222
234,0.45049590529656147
235,0.4592327107848116
236,0.6374139067771268
237,0.4564869290682457
238,0.4705803775845563
239,0.4390273718292282
240,0.41640686883131617
241,0.44195925537903014
242,0.5514943672579475
243,0.47850012686996346
244,0.41972308013147375
245,0.5309027288148596
246,0.47626122942029836
247,0.44597968043188213
248,0.4087836883409102
249,0.5041077941032941
250,0.5974711455322217
251,0.410275479276895
252,0.426178768556223
253,0.4934253603800012
254,0.49791729929512935
255,0.4757901997149005
256,0.5605200604764857
257,0.4707216466985956
258,0.5822638144116185
259,0.5075468704748096
260,0.4120222582931708
261,0.4382322677405311
262,0.4274757303816231
263,0.4279978154809388
264,0.6116900388786831
265,0.4812550814613259
266,0.4538460645482862
267,0.5619351349502992
268,0.4596565988776052
269,0.4267971001401791
270,0.4534813897240115
271,0.47539494677880884
272,0.43354971326703295
273,0.4834819712332715
274,0.4364153011815948
275,0.5039903791924552
276,0.43914953788808725
277,0.44967886531960355
278,0.4517405360741531
279,0.550440810190798
280,0.42366843487111644
281,0.43831712376722526
282,0.4802609884521424
283,0.48126199919812074
284,0.6026950726977885
285,0.46463464115994374
286,0.42343638680050155
287,0.502728903801289
288,0.42938574795849255
289,0.4991041864950827
290,0.5721476145080476
291,0.4499152282564774
292,0.45062603325271144
293,0.4368128664169823
294,0.42137615178148685
295,0.47164940524800786
296,0.4670593407619001
297,0.46200102822997213
298,0.4436282880919917
299,0.44204425169745704
300,0.7297821281914398
301,0.41920858514978
302,0.41082750767369985
303,0.584522483365937
304,0.44697476422876914
305,0.5894286157264558
306,0.520019744120428
307,0.476947391253174
308,0.47807053880495987
309,0.47585268154340804
310,0.49078747598230466
311,0.5210574475374042
312,0.489886669479797
313,0.48242267943549555
314,0.5113816218439982
315,0.41397264018511953
316,0.4684099341588042
317,0.4360903131536625
318,0.4466886301358488
319,0.5188892042284619
320,0.411710737417807
321,0.4745173952157852
322,0.4088622136880958
323,0.4951194381820262
324,0.4540234697072831
325,0.6273336403742528
326,0.4467821479356187
327,0.45845873543480464
328,0.5414446840947403
329,0.41863631326913703
330,0.43879355785923424
331,0.45972396435464846
332,0.40740312952073005
333,0.41240887105808105
334,0.4559873114438023
335,0.4115810037620141
336,0.4171365581792397
337,0.44333879697792933
338,0.4232784398008212
339,0.4893008605849458
340,0.47246087402537956
341,0.533211044108945
342,0.4290014947925144
343,0.44579870952717976
344,0.5234323101487549
345,0.50411152157558
346,0.45505181046596965
347,0.4241157287891705
348,0.4621186990315094
349,0.4722678612304754
350,0.42211110276384645
351,0.5812779521825268
352,0.43789365254432366
353,0.4537857753782561
354,0.5333296974850931
355,0.585484586258443
356,0.4265364023347348
357,0.4543741860309681
358,0.4572320723576744
359,0.45571157977911203
360,0.4568398650867721
361,0.4220042755864564
362,0.6858327940003976
363,0.40904070033707396
364,0.41320641552004966
365,0.6955717551894149
366,0.5710612688332167
367,0.41421616866344974
368,0.5501724085357368
369,0.44084509412822936
370,0.5534588135499136
371,0.5631171500144314
372,0.42394393303409456
373,0.5343556009324162
374,0.41739845455690766
375,0.5076783918635022
376,0.5716253709678869
377,0.4538765241277986
378,0.5156418835332487
379,0.42820905947455074
